# -------------------------------------------------------------------------------------------------------------------------------
# For editing this interpretive rules reference file, these values can all be used for targeting antibiotics:
# aminoglycosides, aminopenicillins, antifungals, antimycobacterials, betalactams, betalactams_with_inhibitor, carbapenems, cephalosporins, cephalosporins_1st, cephalosporins_2nd, cephalosporins_3rd, cephalosporins_4th, cephalosporins_5th, cephalosporins_except_CAZ, fluoroquinolones, glycopeptides, glycopeptides_except_lipo, lincosamides, lipoglycopeptides, macrolides, oxazolidinones, penicillins, polymyxins, quinolones, streptogramins, tetracyclines, tetracyclines_except_TGC, trimethoprims, ureidopenicillins
# and all separate EARS-Net letter codes such as AMC. They can be separated by comma: 'AMC, fluoroquinolones'.
# The 'if_mo_property' column can be any column name from the AMR::microorganisms data set, or 'genus_species' or 'gramstain'. If 'this_value' exists in AMR::microorganisms.groups$mo_group_name it will be expanded in interpretive_rules() to all relevant species occuring in microorganisms.groups$mo_name before further processing of the line in this file.
# The like.is.one_of column must be 'like' or 'is' or 'one_of' ('like' will read the 'this_value' column as regular expression)
# The EUCAST guideline contains references to the 'Burkholderia cepacia complex'. All species in this group are noted on the 'B.cepacia' sheet of the EUCAST Clinical Breakpoint v.10.0 Excel file of 2020 and later
# >>>>> IF YOU WANT TO IMPORT THIS FILE INTO YOUR OWN SOFTWARE, HAVE THE FIRST 9 LINES SKIPPED <<<<<
# -------------------------------------------------------------------------------------------------------------------------------
rule.provider	reference.rule_group	reference.version	reference.rule	if_mo_property	like.is.one_of	this_value	and_these_antibiotics	have_these_values	then_change_these_antibiotics	to_value	note
EUCAST	Expert Rules	3.2	Table 3: Intrinsic resistance in other gram-negative bacteria	genus_species	is	Haemophilus influenzae			FUS, streptogramins, glycopeptides_except_lipo, lipoglycopeptides, lincosamides, oxazolidinones	R	
EUCAST	Expert Rules	3.2	Table 3: Intrinsic resistance in other gram-negative bacteria	genus_species	is	Moraxella catarrhalis			TMP, glycopeptides_except_lipo, lipoglycopeptides, lincosamides, oxazolidinones	R	
EUCAST	Expert Rules	3.2	Table 3: Intrinsic resistance in other gram-negative bacteria	genus	is	Neisseria			TMP, glycopeptides_except_lipo, lipoglycopeptides, lincosamides, oxazolidinones	R	
EUCAST	Expert Rules	3.2	Table 3: Intrinsic resistance in other gram-negative bacteria	genus_species	is	Campylobacter fetus			FUS, streptogramins, TMP, NAL, glycopeptides_except_lipo, lipoglycopeptides, lincosamides, oxazolidinones	R	
EUCAST	Expert Rules	3.2	Table 3: Intrinsic resistance in other gram-negative bacteria	fullname	like	^Campylobacter (jejuni|coli)			FUS, streptogramins, TMP, glycopeptides_except_lipo, lipoglycopeptides, lincosamides, oxazolidinones	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	gramstain	is	Gram-positive			ATM, TEM, polymyxins, NAL	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Staphylococcus saprophyticus			FUS, CAZ, FOS, NOV	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Staphylococcus cohnii			CAZ, NOV	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Staphylococcus xylosus			CAZ, NOV	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Staphylococcus capitis			CAZ, FOS	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Staphylococcus aureus			CAZ	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Staphylococcus coagulase-negative			CAZ	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus	is	Streptococcus			FUS, CAZ, aminoglycosides	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecalis			FUS, CAZ, cephalosporins_except_CAZ, aminoglycosides, macrolides, CLI, QDA, SDI, SUD, SDM, SLF, SLF1, SLF2, SZO, SLF3, SLF4, SMX, SLF5, SLF6, SLF7, SLF8, SLF9, SLF10, SLF11, SLF12, SUT, SLF13	R	These last ones are all true sulfonamides
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecalis	TMP	S	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	S	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecalis	TMP	I	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	I	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecalis	TMP	R	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	R	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	fullname	like	^Enterococcus (gallinarum|casseliflavus)			FUS, CAZ, cephalosporins_except_CAZ, aminoglycosides, macrolides, CLI, QDA, VAN, SDI, SUD, SDM, SLF, SLF1, SLF2, SZO, SLF3, SLF4, SMX, SLF5, SLF6, SLF7, SLF8, SLF9, SLF10, SLF11, SLF12, SUT, SLF13	R	These last ones are all true sulfonamides
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	fullname	like	^Enterococcus (gallinarum|casseliflavus)	TMP	S	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	S	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	fullname	like	^Enterococcus (gallinarum|casseliflavus)	TMP	I	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	I	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	fullname	like	^Enterococcus (gallinarum|casseliflavus)	TMP	R	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	R	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecium			FUS, CAZ, cephalosporins_except_CAZ, aminoglycosides, macrolides, SDI, SUD, SDM, SLF, SLF1, SLF2, SZO, SLF3, SLF4, SMX, SLF5, SLF6, SLF7, SLF8, SLF9, SLF10, SLF11, SLF12, SUT, SLF13	R	These last ones are all true sulfonamides
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecium	TMP	S	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	S	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecium	TMP	I	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	I	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Enterococcus faecium	TMP	R	SXT, SLT1, SLT2, SLT3, SLT4, SLT5	R	Since R to sulfonamides - TMP result is equal with combinations
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus	is	Corynebacterium			FOS	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus_species	is	Listeria monocytogenes			CAZ, cephalosporins_except_CAZ	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus	one_of	Leuconostoc, Pediococcus			VAN, TEC	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	genus	is	Lactobacillus			VAN, TEC	R	
EUCAST	Expert Rules	3.2	Table 4: Intrinsic resistance in gram-positive bacteria	fullname	like	^Clostridium (ramosum|innocuum)			VAN	R	
EUCAST	Expert Rules	3.3	Expert Rules on Campylobacter	genus	is	Campylobacter	ERY	S	CLR, AZM	S	
EUCAST	Expert Rules	3.3	Expert Rules on Campylobacter	genus	is	Campylobacter	ERY	R	CLR, AZM	R	
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales	genus_species	one_of	Escherichia coli, Proteus mirabilis	AMP	R	PIP	R	
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales	genus_species	one_of	Escherichia coli, Proteus mirabilis	AMP	S	PIP	S	
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales	fullname	like	^(Klebsiella(?! aerogenes)|Raoultella)			PIP	R	Regex means that K. aerogenes is not matched.
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales	fullname	like	^(Enterobacter|Klebsiella aerogenes|Citrobacter braakii|Citrobacter freundii|Citrobacter gillenii|Citrobacter murliniae|Citrobacter rodenticum|Citrobacter sedlakii|Citrobacter werkmanii|Citrobacter youngae|Hafnia alvei|Serratia|Morganella morganii|Providencia)	CXM	S	CXM, cephalosporins_2nd	R	Also includes the C. freundii complex - these Citrobacter species were not literally mentioned in the document, but the complex was.
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales	genus	one_of	Arsenophonus, Biostraticola, Brenneria, Buchnera, Budvicia, Buttiauxella, Cedecea, Citrobacter, Cosenzaea, Cronobacter, Dickeya, Edwardsiella, Enterobacillus, Enterobacter, Erwinia, Escherichia, Ewingella, Franconibacter, Gibbsiella, Hafnia, Izhakiella, Klebsiella, Kluyvera, Kosakonia, Leclercia, Lelliottia, Leminorella, Lonsdalea, Mangrovibacter, Mixta, Moellerella, Morganella, Obesumbacterium, Pantoea, Pectobacterium, Phaseolibacter, Photorhabdus, Phytobacter, Plesiomonas, Pluralibacter, Pragia, Proteus, Providencia, Pseudescherichia, Pseudocitrobacter, Rahnella, Raoultella, Rosenbergiella, Rouxiella, Saccharobacter, Samsonia, Serratia, Shigella, Shimwellia, Siccibacter, Sodalis, Tatumella, Thorsellia, Trabulsiella, Wigglesworthia, Xenorhabdus, Yersinia, Yokenella	CIP	R	fluoroquinolones	R	This is Enterobacterales except Salmonella spp.
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales	fullname	like	^(Serratia|Providencia|Proteus|Morganella morganii)			TGC	R	
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Enterobacter|Klebsiella aerogenes|Citrobacter braakii|Citrobacter freundii|Citrobacter gillenii|Citrobacter murliniae|Citrobacter rodenticum|Citrobacter sedlakii|Citrobacter werkmanii|Citrobacter youngae|Hafnia alvei)	CTX	S	CTX, CRO, CAZ, TZP		This is rule 3 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Enterobacter|Klebsiella aerogenes|Citrobacter braakii|Citrobacter freundii|Citrobacter gillenii|Citrobacter murliniae|Citrobacter rodenticum|Citrobacter sedlakii|Citrobacter werkmanii|Citrobacter youngae|Hafnia alvei)	CRO	S	CTX, CRO, CAZ, TZP		This is rule 3 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Enterobacter|Klebsiella aerogenes|Citrobacter braakii|Citrobacter freundii|Citrobacter gillenii|Citrobacter murliniae|Citrobacter rodenticum|Citrobacter sedlakii|Citrobacter werkmanii|Citrobacter youngae|Hafnia alvei)	CAZ	S	CTX, CRO, CAZ, TZP		This is rule 3 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Enterobacter|Klebsiella aerogenes|Citrobacter braakii|Citrobacter freundii|Citrobacter gillenii|Citrobacter murliniae|Citrobacter rodenticum|Citrobacter sedlakii|Citrobacter werkmanii|Citrobacter youngae|Hafnia alvei)	TZP	S	CTX, CRO, CAZ, TZP		This is rule 3 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Serratia|Morganella morganii|Providencia)	CTX	S	CTX, CRO, CAZ		This is rule 4 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Serratia|Morganella morganii|Providencia)	CRO	S	CTX, CRO, CAZ		This is rule 4 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterobacterales (AmpC de-repressed cephalosporins)	fullname	like	^(Serratia|Morganella morganii|Providencia)	CAZ	S	CTX, CRO, CAZ		This is rule 4 of EUCAST Expert Rules v3.3 on Enterobacterales, result will be set with the 'ampc_derepressed_cephalosporins' argument
EUCAST	Expert Rules	3.3	Expert Rules on Enterococcus	fullname	like	^Enterococcus (faecalis|faecium)	AMP	R	ureidopenicillins, IPM	R	
EUCAST	Expert Rules	3.3	Expert Rules on Enterococcus	fullname	like	^Enterococcus (faecalis|faecium)	AMX	R	ureidopenicillins, IPM	R	
EUCAST	Expert Rules	3.3	Expert Rules on Enterococcus	genus	is	Enterococcus	NOR	S	CIP, LVX	S	
EUCAST	Expert Rules	3.3	Expert Rules on Enterococcus	genus	is	Enterococcus	VAN	S	lipoglycopeptides	S	
EUCAST	Expert Rules	3.3	Expert Rules on Enterococcus	genus_species	is	Enterococcus faecium			CLI	R	
EUCAST	Expert Rules	3.3	Expert Rules on Haemophilus influenzae	genus_species	is	Haemophilus influenzae	PEN	S	betalactams	S	
EUCAST	Expert Rules	3.3	Expert Rules on Haemophilus influenzae	genus_species	is	Haemophilus influenzae	NAL	S	fluoroquinolones	S	
EUCAST	Expert Rules	3.3	Expert Rules on Haemophilus influenzae	genus_species	is	Haemophilus influenzae	NAL	R	CIP, LVX, MFX	R	
EUCAST	Expert Rules	3.3	Expert Rules on Haemophilus influenzae	genus_species	is	Haemophilus influenzae	TCY	S	DOX, MNO	S	
EUCAST	Expert Rules	3.3	Expert Rules on Haemophilus influenzae	genus_species	is	Haemophilus influenzae	TCY	R	DOX, MNO	R	
EUCAST	Expert Rules	3.3	Expert Rules on Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	NAL	S	fluoroquinolones	S	
EUCAST	Expert Rules	3.3	Expert Rules on Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	NAL	R	fluoroquinolones	R	
EUCAST	Expert Rules	3.3	Expert Rules on Salmonella	genus	is	Salmonella			cephalosporins_2nd	R	
EUCAST	Expert Rules	3.3	Expert Rules on Salmonella	genus	is	Salmonella			aminoglycosides	R	
EUCAST	Expert Rules	3.3	Expert Rules on Salmonella	genus	is	Salmonella	PEF	S	CIP	S	
EUCAST	Expert Rules	3.3	Expert Rules on Salmonella	genus	is	Salmonella	PEF	R	CIP	R	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus_species	is	Staphylococcus aureus	FOX	R	AMC, AMP, AMX, APL, APX, ATM, AXS, AZA, AZD, AZL, BAM, BIA, BNB, BNP, CAC, CAR, CAT, CAZ, CCL, CCP, CCV, CCX, CDC, CDR, CEB, CEC, CED, CEM, CEP, CEQ, CFA, CFM, CFM1, CFP, CFR, CFS, CFZ, CHE, CIC, CID, CLM, CLO, CMX, CMZ, CND, CPA, CPC, CPD, CPI, CPL, CPM, CPO, CPR, CPX, CRB, CRD, CRN, CRO, CSE, CSL, CSU, CTA, CTB, CTC, CTF, CTL, CTS, CTT, CTX, CTZ, CXA, CXM, CZA, CZD, CZL, CZO, CZP, CZT, CZX, DIC, DIT, DIX, DIZ, DOR, EPC, ETP, FDC, FEP, FLC, FOV, FOX, FPE, FPT, FPZ, FTA, HAP, HET, IMR, IPM, LEN, LEX, LOR, LTM, MAN, MEC, MEM, MET, MEV, MEZ, MSU, MTM, NAF, OXA, PAN, PEN, PHE, PHN, PIP, PIS, PME, PNM, PNO, PRB, PRC, PRP, PSU, PVM, RIA, RID, RIT, RZM, SAM, SBC, SLT6, SRX, TAL, TAN, TBP, TCC, TEM, TIC, TIO, TMN, TZP, ZOP	R	Betalactams without ceftaroline and ceftobiprole = betalactams()[!betalactams() %in% c("CPT", "BPR")]
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus_species	is	Staphylococcus aureus	FOX	S	betalactams_with_inhibitor, carbapenems	S	Must be S to all betactams with recognised anti-staphylococcal activity
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus_species	is	Staphylococcus aureus	PEN	R	AMP, AMX, AZL, BAM, CRB, CRN, EPC, HET, MEC, MEZ, MTM, PIP, PME, PVM, SBC, TAL, TEM, TIC	R	all penicillins without beta-lactamse inhibitor and excluding isoxazolylpenicillines
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	ERY, CLI	S	macrolides, lincosamides	S	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	NOR	S	CIP, LVX	I	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	NOR	S	MFX	S	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	LVX	R	fluoroquinolones	R	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	MFX	R	fluoroquinolones	R	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	TCY	S	DOX, MNO, TGC	S	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	TCY	R	DOX, MNO	R	
EUCAST	Expert Rules	3.3	Expert Rules on Staphylococcus	genus	is	Staphylococcus	LNZ	S	TZD	S	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus species	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	S	aminopenicillins, cephalosporins, carbapenems	S	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus species	genus_species	one_of	Viridans Group Streptococcus (VGS)	PEN	S	aminopenicillins, CTX, CRO	S	Weird that this rules in in the Strep A/B/C/G document, while it's not in the Strep viridans document - document title itself it for "S. species"
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus species	genus_species	one_of	Viridans Group Streptococcus (VGS)	PEN	R	aminopenicillins, CTX, CRO	R	Weird that this rules in in the Strep A/B/C/G document, while it's not in the Strep viridans document - document title itself it for "S. species"
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus species	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	NOR	S	LVX	I	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus species	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	NOR	S	MFX	S	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus species	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	NOR	R	LVX, MFX	R	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	OXA	S	AMC, AMP, AMX, CEC, CPD, CPT, CRO, CTX, CXM, DOR, ETP, FEP, IPM, MEM, PEN	S	x <- unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2025" & clinical_breakpoints$host == "human" & (clinical_breakpoints$site != "Screen" | is.na(clinical_breakpoints$site)) & clinical_breakpoints$mo == as.mo("S. pneumoniae"))]); x[x %in% betalactams()] |> toString()
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	NOR	S	LVX	I	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	NOR	S	MFX	S	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	ERY, CLI	S, S	macrolides, lincosamides	S	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	NOR	R	LVX, MFX	R	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	LVX	R	fluoroquinolones	R	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	MFX	R	fluoroquinolones	R	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	TCY	S	DOX, MNO	S	
EUCAST	Expert Rules	3.3	Expert Rules on Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	TCY	R	DOX, MNO	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	order	is	Enterobacterales			PEN, glycopeptides_except_lipo, lipoglycopeptides, FUS, macrolides, lincosamides, streptogramins, RIF, oxazolidinones	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	fullname	like	^Citrobacter (koseri|amalonaticus|sedlakii|farmeri|rodentium)			aminopenicillins, TIC	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	fullname	like	^Citrobacter (freundii|braakii|murliniae|werkmanii|youngae)			aminopenicillins, AMC, SAM, CZO, CEP, LEX, CFR, FOX	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Enterobacter cloacae			aminopenicillins, AMC, SAM, CZO, CEP, LEX, CFR, FOX	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Escherichia hermannii			aminopenicillins, TIC	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Hafnia alvei			aminopenicillins, AMC, polymyxins	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Klebsiella aerogenes			aminopenicillins, AMC, SAM, CZO, CEP, LEX, CFR, FOX	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Klebsiella oxytoca			aminopenicillins, TIC	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	fullname	like	^Klebsiella( pneumoniae| quasipneumoniae| variicola)?			aminopenicillins, TIC	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Leclercia adecarboxylata			FOS	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Morganella morganii			aminopenicillins, AMC, SAM, CZO, CEP, LEX, CFR, DOX, MNO, TCY, polymyxins, NIT	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Plesiomonas shigelloides			aminopenicillins, AMC, SAM	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Proteus mirabilis			DOX, MNO, TCY, TGC, polymyxins, NIT	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Proteus penneri			aminopenicillins, CZO, CEP, LEX, CFR, CXM, DOX, MNO, TCY, TGC, polymyxins, NIT	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Proteus vulgaris			aminopenicillins, CZO, CEP, LEX, CFR, CXM, DOX, MNO, TCY, TGC, polymyxins, NIT	R	
EUCAST	Expert Rules	3.3	Table 1: Intrinsic resistance in Enterobacterales and Aeromonas spp.	genus_species	is	Providencia rettgeri			aminopenicillins, AMC, SAM, CZO, CEP, LEX, CFR, DOX, MNO, TCY, polymyxins, NIT	R	
